Join_Count,TARGET_FID,JOIN_FID,OBJECTID,RT_UNIQUE,BEGIN_MP,END_MP,EEC,Roadway,ProjectNo,Routeuniqu,BEGINNINGMILE,ENDINGMILE
1,291594,873,433930,063-US-0025  -000,12.6564765,12.6584765,-0.099637059,U2L,884,063-US-0025  -000,12.119,13.621
1,291594,962,433930,063-US-0025  -000,12.6564765,12.6584765,-0.099637059,U2L,893,063-US-0025  -000,12.119,13.621
1,291643,158,307228,054-KY-0281  -000,1.1999765,1.2019765,-0.031354788,U2L,146,054-KY-0281  -000,0.996,1.759
1,291645,623,615745,100-KY-2292  -000,1.3404765,1.3424765,-0.043854056,U2L,681,100-KY-2292  -000,0,1.87
1,291657,668,197236,034-KY-1927  -000,0.7369765,0.738,-0.050761458,U2L,656,034-KY-1927  -000,0,1.175
1,291666,376,160052,030-CS-1770  -000,1.3579765,1.3599765,-0.05967473,U2L,140,030-CS-1770  -000,0.864,1.387
1,291701,927,432098,063-KY-1223  -000,1.2624765,1.2644765,-0.015026669,U2L,878,063-KY-1223  -000,1.139,1.666
1,291714,310,268233,047-KY-0144  -000,4.0339765,4.1359765,-0.151920425,U2L,316,047-KY-0144  -000,3.835,4.85
1,291775,1,683406,114-KY-3225  -000,0.9799765,0.9809765,-0.036967772,U2L,267,114-KY-3225  -000,0,1
1,291793,473,53031,010-KY-0168  -000,7.4664765,7.4684765,-0.041366189,U2L,757,010-KY-0168  -000,7.458,8.179
1,291794,124,646639,107-KY-1008  -000,0.6849765,0.6869765,-0.033597431,U2L,222,107-KY-1008  -000,0,2.276
1,291824,635,53214,010-KY-0716  -000,0.5544765,0.5564765,-0.033597431,U2L,782,010-KY-0716  -000,0,0.56
1,291825,227,242569,043-US-0062  -000,25.3669765,25.3689765,-0.058397818,U2L,304,043-US-0062  -000,24.5,25.5
1,291838,635,53212,010-KY-0716  -000,0.5184765,0.5204765,-0.033597431,U2L,782,010-KY-0716  -000,0,0.56
1,291841,494,501812,076-US-0025  -000,3.2089765,3.2109765,-0.092625267,U2L,661,076-US-0025  -000,0,3.654
1,291948,758,612205,100-KY-0039  -000,0.5074765,0.5094765,-0.05899608,U2L,702,100-KY-0039  -000,0.286,1.13
1,291964,685,377185,056-KY-1931  -000,2.8224765,2.8244765,-0.09377461,U2L,502,056-KY-1931  -000,0.54,3.148
1,291971,39,646669,107-KY-1008  -000,3.7944765,3.7964765,-0.051522523,U2L,225,107-KY-1008  -000,3.688,4.333
1,291982,860,430024,063-KY-0080  -000,11.7259765,11.7279765,-0.049759543,U2L,886,063-KY-0080  -000,11.211,24.927
1,291982,900,430024,063-KY-0080  -000,11.7259765,11.7279765,-0.049759543,U2L,895,063-KY-0080  -000,11.211,24.927
1,291994,115,130464,024-KY-1007  -000,0.8829765,0.8869765,-0.087483,U2L,101,024-KY-1007  -000,0.785,2.509
1,291996,830,589661,097-KY-0476  -000,0.6728765,0.6809765,-0.107673583,U2L,853,097-KY-0476  -000,0,0.9
1,292046,123,160212,030-CS-1790  -000,0.8929765,0.8949765,-0.019975925,U2L,153,030-CS-1790  -000,0.638,0.911
1,292068,656,573512,093-CS-1109  -000,1.0689765,1.0709765,-0.030993362,U2L,535,093-CS-1109  -000,0,1.343
1,292071,656,573511,093-CS-1109  -000,1.0509765,1.0529765,-0.030993362,U2L,535,093-CS-1109  -000,0,1.343
1,292090,85,90732,018-CS-1047  -000,1.6094765,1.6114765,-0.06017693,U2L,64,018-CS-1047  -000,1.17,1.687
1,292114,115,130469,024-KY-1007  -000,1.6974765,1.6994765,-0.0437415,U2L,101,024-KY-1007  -000,0.785,2.509
1,292120,425,53025,010-KY-0168  -000,7.2109765,7.2149765,-0.069038553,U2L,756,010-KY-0168  -000,5.804,7.458
1,292184,654,406206,059-KY-0236  -000,0.4993765,0.5009765,-0.05894126,U2L,563,059-KY-0236  -000,0,1.436
1,292216,532,535052,084-US-0127  -000,4.8749765,4.8769765,-0.082257873,U2L,627,084-US-0127  -000,4.402,4.9
1,292233,376,160050,030-CS-1770  -000,1.2789765,1.2839765,-0.149186826,U2L,140,030-CS-1770  -000,0.864,1.387
1,292237,181,233440,042-KY-0058  -000,6.1724765,6.1744765,-0.047145059,U2L,40,042-KY-0058  -000,6.116,6.444
1,292278,464,52761,010-KY-0005  -000,9.1749765,9.1789765,-0.096607762,U2L,783,010-KY-0005  -000,8.9,9.3
1,292289,83,20761,005-KY-0249  -000,15.9169765,15.9289765,-0.16102861,U2L,266,005-KY-0249  -000,14.95,16.05
1,292312,199,130392,024-KY-0911  -000,0.7714765,0.7734765,-0.051959382,U2L,121,024-KY-0911  -000,0,1.844
1,292377,199,130406,024-KY-0911  -000,1.6334765,1.6354765,-0.051959382,U2L,121,024-KY-0911  -000,0,1.844
1,292395,491,406903,059-KY-1303  -000,6.1142765,6.1164765,-0.064348723,U2L,565,059-KY-1303  -000,5.01,6.248
1,292413,738,544887,087-US-0060  -000,3.0869765,3.0889765,-0.037895798,U2L,639,087-US-0060  -000,2.007,4.311
1,292417,788,500041,076-KY-1156  -000,0.0189765,0.038,-0.129507893,U2L,635,076-KY-1156  -000,0,4.651
1,292419,425,52965,010-KY-0168  -000,6.5454765,6.5474765,-0.045609862,U2L,756,010-KY-0168  -000,5.804,7.458
1,292420,931,702653,118-KY-0727  -000,3.7719765,3.7748765,-0.042699449,U2L,868,118-KY-0727  -000,3.7,4.48
1,292422,604,76092,015-KY-0480  -000,0.8029765,0.8039765,-0.02612976,U2L,509,015-KY-0480  -000,0.8,1.3
1,292445,760,75457,015-KY-0044  -000,13.5964765,13.5984765,-0.07814176,U2L,453,015-KY-0044  -000,13.1,15.1
1,292483,63,240159,043-KY-0054  -000,18.2589765,18.2669765,-0.14184005,U2L,376,043-KY-0054  -000,17.15,18.466
1,292503,927,432099,063-KY-1223  -000,1.2924765,1.2990765,-0.052593341,U2L,878,063-KY-1223  -000,1.139,1.666
1,292556,780,75544,015-KY-0044  -000,21.7089765,21.7469765,-0.030302281,U2L,450,015-KY-0044  -000,21,22.8
1,292591,873,433924,063-US-0025  -000,12.3504765,12.3524765,-0.099637059,U2L,884,063-US-0025  -000,12.119,13.621
1,292591,962,433924,063-US-0025  -000,12.3504765,12.3524765,-0.099637059,U2L,893,063-US-0025  -000,12.119,13.621
1,292620,450,114027,022-KY-0001  -000,10.0944765,10.0964765,-0.02591051,U2L,795,022-KY-0001  -000,9.824,10.242
1,292621,512,642292,106-KY-0053  -000,6.5784765,6.5804765,-0.094587024,U2L,451,106-KY-0053  -000,6.064,8.006
1,292630,193,667869,113-KY-0056  -000,13.4889765,13.495,-0.042941236,U2L,129,113-KY-0056  -000,13.1,19.662
1,292647,425,52952,010-KY-0168  -000,5.9264765,5.9284765,-0.045609862,U2L,756,010-KY-0168  -000,5.804,7.458
1,292667,765,253434,045-KY-0750  -000,0.8149765,0.8189765,-0.070394486,U2L,761,045-KY-0750  -000,0.37,1.595
1,292791,158,307230,054-KY-0281  -000,1.3479765,1.4709765,-0.102886311,U2L,146,054-KY-0281  -000,0.996,1.759
1,292818,96,234505,042-KY-0303  -000,16.4189765,16.4909765,-0.108117129,U2L,22,042-KY-0303  -000,16.034,16.807
1,292824,734,136821,025-KY-0627  -000,7.7409765,7.7424765,-0.029919307,U2L,645,025-KY-0627  -000,6.3,8.1
1,292829,494,501804,076-US-0025  -000,2.8719765,2.8739765,-0.092625267,U2L,661,076-US-0025  -000,0,3.654
1,292842,290,160057,030-CS-1770  -000,0.2855765,0.2884765,-0.060275057,U2L,141,030-CS-1770  -000,0.159,0.864
1,292847,494,501895,076-US-0025  -000,3.3524765,3.3544765,-0.081318431,U2L,661,076-US-0025  -000,0,3.654
1,292855,773,575505,093-KY-0393  -000,5.5914765,5.5934765,-0.04206202,U2L,520,093-KY-0393  -000,5.177,5.868
1,292867,830,589662,097-KY-0476  -000,0.7189765,0.7219765,-0.040377594,U2L,853,097-KY-0476  -000,0,0.9
1,292887,18,272744,047-US-0062  -000,20.7534765,20.7554765,-0.059549006,U2L,315,047-US-0062  -000,20.104,23.351
1,292932,584,59773,011-US-0150  -000,14.1139765,14.1199765,-0.148487127,U2L,665,011-US-0150  -000,13.84,15.101
1,293080,765,253442,045-KY-0750  -000,1.3659765,1.3689765,-0.052795865,U2L,761,045-KY-0750  -000,0.37,1.595
1,293145,193,667866,113-KY-0056  -000,13.1799765,13.1819765,-0.014313745,U2L,129,113-KY-0056  -000,13.1,19.662
1,293147,199,130381,024-KY-0911  -000,0.2989765,0.3009765,-0.051959382,U2L,121,024-KY-0911  -000,0,1.844
1,293166,257,654476,109-KY-3350  -000,2.4299765,2.4509765,-0.129778011,U2L,342,109-KY-3350  -000,2.411,2.621
1,293210,830,589720,097-KY-0476  -000,0.2809765,0.2829765,-0.045163752,U2L,853,097-KY-0476  -000,0,0.9
1,293219,558,500156,076-KY-1983  -000,0.6149765,0.6299765,-0.138973421,U2L,636,076-KY-1983  -000,0,1
1,293270,860,430021,063-KY-0080  -000,11.6419765,11.6439765,-0.049759543,U2L,886,063-KY-0080  -000,11.211,24.927
1,293270,900,430021,063-KY-0080  -000,11.6419765,11.6439765,-0.049759543,U2L,895,063-KY-0080  -000,11.211,24.927
1,293274,529,573734,093-CS-1194  -000,0.5264765,0.5284765,-0.02962208,U2L,540,093-CS-1194  -000,0,0.759
1,293295,623,615726,100-KY-2292  -000,1.4329765,1.4349765,-0.063866142,U2L,681,100-KY-2292  -000,0,1.87
1,293309,765,253445,045-KY-0750  -000,1.5779765,1.5797765,-0.035197243,U2L,761,045-KY-0750  -000,0.37,1.595
1,293335,765,253436,045-KY-0750  -000,0.9889765,0.9949765,-0.105591729,U2L,761,045-KY-0750  -000,0.37,1.595
1,293340,885,209758,036-KY-0321  -000,4.1569765,4.1629765,-0.119841739,U2L,934,036-KY-0321  -000,3.1,4.182
1,293343,178,161727,030-KY-0298  -000,7.7149765,7.7309765,-0.062903529,U2L,137,030-KY-0298  -000,7.042,8.986
1,293343,238,161727,030-KY-0298  -000,7.7149765,7.7309765,-0.062903529,U2L,138,030-KY-0298  -000,7.7,7.8
1,293365,199,130401,024-KY-0911  -000,1.4544765,1.4564765,-0.051959382,U2L,121,024-KY-0911  -000,0,1.844
1,293401,167,268697,047-KY-0251  -000,3.1569765,3.4159765,-0.037782254,U2L,364,047-KY-0251  -000,2.866,6.288
1,293407,425,52958,010-KY-0168  -000,6.2154765,6.2174765,-0.045609862,U2L,756,010-KY-0168  -000,5.804,7.458
1,293418,961,600129,098-US-0460  -000,2.6644765,2.6664765,-0.047939638,U2L,923,098-US-0460  -000,2.57,2.77
1,293452,713,252696,045-KY-0207  -000,15.3749765,15.3769765,-0.025531837,U2L,798,045-KY-0207  -000,10.932,15.88
1,293490,2,242500,043-US-0062  -000,20.9761765,20.9779765,-0.04929472,U2L,373,043-US-0062  -000,19.85,21.005
1,293499,713,252693,045-KY-0207  -000,15.2044765,15.2064765,-0.025531837,U2L,798,045-KY-0207  -000,10.932,15.88
1,293513,39,646662,107-KY-1008  -000,4.0854765,4.0874765,-0.058078817,U2L,225,107-KY-1008  -000,3.688,4.333
1,293514,713,252691,045-KY-0207  -000,15.0619765,15.0639765,-0.025531837,U2L,798,045-KY-0207  -000,10.932,15.88
1,293546,222,509098,078-US-0068  -000,11.0879765,11.0899765,-0.059882296,U2L,333,078-US-0068  -000,9.364,12.322
1,293563,713,252688,045-KY-0207  -000,14.8384765,14.8404765,-0.025531837,U2L,798,045-KY-0207  -000,10.932,15.88
1,293598,199,130388,024-KY-0911  -000,0.6394765,0.6414765,-0.051959382,U2L,121,024-KY-0911  -000,0,1.844
1,293618,425,53023,010-KY-0168  -000,6.9724765,6.9750765,-0.051778914,U2L,756,010-KY-0168  -000,5.804,7.458
1,293629,558,500150,076-KY-1983  -000,0.649,0.6579765,-0.083384052,U2L,636,076-KY-1983  -000,0,1
1,293642,391,562936,090-US-0062  -000,16.5859765,16.5879765,-0.088396949,U2L,311,090-US-0062  -000,15.919,17.234
1,293647,227,242570,043-US-0062  -000,25.3949765,25.3962765,-0.029198909,U2L,304,043-US-0062  -000,24.5,25.5
1,293653,425,53030,010-KY-0168  -000,7.3409765,7.4389765,-0.164658078,U2L,756,010-KY-0168  -000,5.804,7.458
1,293692,623,615747,100-KY-2292  -000,1.4084765,1.4104765,-0.043854056,U2L,681,100-KY-2292  -000,0,1.87
1,293713,376,160053,030-CS-1770  -000,1.3799765,1.3819765,-0.05967473,U2L,140,030-CS-1770  -000,0.864,1.387
1,293717,35,262008,047-CS-1297  -000,0.9239765,1.0129765,-0.052385327,U2L,379,047-CS-1297  -000,0.932,1.032
1,293767,18,272725,047-US-0062  -000,22.6259765,22.6299765,-0.048405201,U2L,315,047-US-0062  -000,20.104,23.351
1,293771,685,377166,056-KY-1931  -000,1.1639765,1.1649765,-0.032674182,U2L,502,056-KY-1931  -000,0.54,3.148
1,293774,566,692668,116-KY-1275  -000,4.1369765,4.1389765,-0.025409837,U2L,689,116-KY-1275  -000,3.995,10.634
1,293774,722,692668,116-KY-1275  -000,4.1369765,4.1389765,-0.025409837,U2L,731,116-KY-1275  -000,4,4.479
1,293775,947,430817,063-KY-0363  -000,8.2189765,8.6899765,-0.094005822,U2L,866,063-KY-0363  -000,8.2,9.205
1,293831,724,45342,009-KY-1939  -000,7.0229765,7.0279765,-0.022332473,U2L,617,009-KY-1939  -000,5.812,7.712
1,293846,623,615730,100-KY-2292  -000,1.6554765,1.6574765,-0.063866142,U2L,681,100-KY-2292  -000,0,1.87
1,293889,430,534841,084-US-0068  -000,6.9669765,6.9689765,-0.101665035,U2L,628,084-US-0068  -000,6.752,7.031
1,293897,2,242486,043-US-0062  -000,20.4196765,20.4219765,-0.060438507,U2L,373,043-US-0062  -000,19.85,21.005
1,293915,222,509123,078-US-0068  -000,9.5449765,9.5469765,-0.072771668,U2L,333,078-US-0068  -000,9.364,12.322
1,293915,341,509123,078-US-0068  -000,9.5449765,9.5469765,-0.072771668,U2L,306,078-US-0068  -000,9.364,10.387
1,293917,381,129159,024-KY-0115  -000,1.3959765,1.4359765,-0.148320063,U2L,117,024-KY-0115  -000,1.261,2.663
1,293921,290,160069,030-CS-1770  -000,0.2469765,0.2509765,-0.120550113,U2L,141,030-CS-1770  -000,0.159,0.864
1,293964,355,481666,073-KY-0998  -000,0.8529765,0.8789765,-0.146426151,U2L,87,073-KY-0998  -000,0,1.718
1,293980,290,160066,030-CS-1770  -000,0.8129765,0.8449765,-0.01366659,U2L,141,030-CS-1770  -000,0.159,0.864
1,294007,685,377188,056-KY-1931  -000,2.9069765,2.9089765,-0.09377461,U2L,502,056-KY-1931  -000,0.54,3.148
1,294012,788,500045,076-KY-1156  -000,0.4914765,0.4934765,-0.01363241,U2L,635,076-KY-1156  -000,0,4.651
1,294014,39,646670,107-KY-1008  -000,3.8134765,3.8154765,-0.051522523,U2L,225,107-KY-1008  -000,3.688,4.333
1,294038,788,500044,076-KY-1156  -000,0.3219765,0.4599765,-0.10779132,U2L,635,076-KY-1156  -000,0,4.651
1,294071,659,284605,049-US-0062  -000,9.1849765,9.1869765,-0.022130141,U2L,586,049-US-0062  -000,9.1,10.259
1,294096,491,406897,059-KY-1303  -000,5.8329765,5.8669765,-0.140351506,U2L,565,059-KY-1303  -000,5.01,6.248
1,294123,171,21325,005-KY-1297  -000,12.7829765,12.7869765,-0.101223303,U2L,256,005-KY-1297  -000,11.085,12.806
1,294143,321,162392,030-KY-1456  -000,3.4239765,3.4309765,-0.125966124,U2L,170,030-KY-1456  -000,2.778,4.714
1,294152,257,654478,109-KY-3350  -000,2.6074765,2.621,-0.086518674,U2L,342,109-KY-3350  -000,2.411,2.621
1,294199,494,501836,076-US-0025  -000,2.8229765,2.8299765,-0.146084638,U2L,661,076-US-0025  -000,0,3.654
1,294201,366,132897,024-US-0068  -000,9.6119765,9.6139765,-0.064541486,U2L,100,024-US-0068  -000,9.221,10.137
1,294225,654,406207,059-KY-0236  -000,0.5154765,0.5174765,-0.05894126,U2L,563,059-KY-0236  -000,0,1.436
1,294235,931,702652,118-KY-0727  -000,3.7404765,3.7424765,-0.028466299,U2L,868,118-KY-0727  -000,3.7,4.48
1,294249,740,58449,011-KY-0034  -000,13.6699765,13.6719765,-0.078304459,U2L,618,011-KY-0034  -000,13.629,13.891
1,294353,199,130396,024-KY-0911  -000,1.3754765,1.3774765,-0.051959382,U2L,121,024-KY-0911  -000,0,1.844
1,294359,63,240155,043-KY-0054  -000,18.0799765,18.0869765,-0.124110044,U2L,376,043-KY-0054  -000,17.15,18.466
1,294394,425,52953,010-KY-0168  -000,5.9619765,5.9639765,-0.045609862,U2L,756,010-KY-0168  -000,5.804,7.458
1,294399,758,612202,100-KY-0039  -000,0.3639765,0.3669765,-0.088494119,U2L,702,100-KY-0039  -000,0.286,1.13
1,294416,199,130407,024-KY-0911  -000,1.6549765,1.6569765,-0.051959382,U2L,121,024-KY-0911  -000,0,1.844
1,294456,760,75501,015-KY-0044  -000,13.5744765,13.5764765,-0.129631955,U2L,453,015-KY-0044  -000,13.1,15.1
1,294484,760,75462,015-KY-0044  -000,13.8114765,13.8134765,-0.07814176,U2L,453,015-KY-0044  -000,13.1,15.1
1,294510,850,702306,118-KY-0296  -000,0.7998765,0.8049765,-0.066559253,U2L,877,118-KY-0296  -000,0,0.824
1,294520,830,589718,097-KY-0476  -000,0.2119765,0.2169765,-0.112909381,U2L,853,097-KY-0476  -000,0,0.9
1,294548,724,45331,009-KY-1939  -000,7.6929765,7.6949765,-0.044433435,U2L,617,009-KY-1939  -000,5.812,7.712
1,294559,354,508669,078-KY-2154  -000,0.1389765,0.1919765,-0.065093901,U2L,381,078-KY-2154  -000,0.004,0.6
1,294563,376,160044,030-CS-1770  -000,0.9359765,0.9399765,-0.119349461,U2L,140,030-CS-1770  -000,0.864,1.387
1,294588,199,130383,024-KY-0911  -000,0.3999765,0.4019765,-0.051959382,U2L,121,024-KY-0911  -000,0,1.844
1,294630,873,433928,063-US-0025  -000,12.5214765,12.5234765,-0.099637059,U2L,884,063-US-0025  -000,12.119,13.621
1,294630,962,433928,063-US-0025  -000,12.5214765,12.5234765,-0.099637059,U2L,893,063-US-0025  -000,12.119,13.621
1,294664,584,59769,011-US-0150  -000,14.7049765,14.7069765,-0.049495709,U2L,665,011-US-0150  -000,13.84,15.101
1,294677,63,240153,043-KY-0054  -000,17.9479765,17.9539765,-0.106380037,U2L,376,043-KY-0054  -000,17.15,18.466
1,294680,623,615743,100-KY-2292  -000,1.1719765,1.1739765,-0.043854056,U2L,681,100-KY-2292  -000,0,1.87
1,294702,376,160051,030-CS-1770  -000,1.3219765,1.3239765,-0.05967473,U2L,140,030-CS-1770  -000,0.864,1.387
1,294720,591,406353,059-KY-0371  -000,1.6114765,1.6134765,-0.060645377,U2L,575,059-KY-0371  -000,1.6,1.817
1,294750,860,430039,063-KY-0080  -000,13.3229765,13.3274765,-0.063520337,U2L,886,063-KY-0080  -000,11.211,24.927
1,294750,900,430039,063-KY-0080  -000,13.3229765,13.3274765,-0.063520337,U2L,895,063-KY-0080  -000,11.211,24.927
1,294828,96,234506,042-KY-0303  -000,16.5164765,16.5184765,-0.055615639,U2L,22,042-KY-0303  -000,16.034,16.807
1,294873,494,501805,076-US-0025  -000,2.8859765,2.8879765,-0.092625267,U2L,661,076-US-0025  -000,0,3.654
1,294886,290,160068,030-CS-1770  -000,0.2159765,0.2179765,-0.060275057,U2L,141,030-CS-1770  -000,0.159,0.864
1,294927,41,90739,018-CS-1047  -000,0.2619765,0.2639765,-0.034645075,U2L,34,018-CS-1047  -000,0,1.079
1,294979,758,612204,100-KY-0039  -000,0.4724765,0.4744765,-0.05899608,U2L,702,100-KY-0039  -000,0.286,1.13
1,294992,713,252682,045-KY-0207  -000,14.3049765,14.3179765,-0.165956939,U2L,798,045-KY-0207  -000,10.932,15.88
1,294996,234,309919,054-US-0041  -000,17.1909765,17.1929765,-0.11622015,U2L,165,054-US-0041  -000,16.989,17.548
1,295052,887,391562,058-KY-1428  -000,2.8409765,2.8429765,-0.0345759,U2L,908,058-KY-1428  -000,0.805,2.897
1,295086,50,467811,071-US-0079  -000,10.5849765,10.5869765,-0.032401022,U2L,270,071-US-0079  -000,0,10.713
1,295091,123,160208,030-CS-1790  -000,0.6569765,0.6719765,-0.149819435,U2L,153,030-CS-1790  -000,0.638,0.911
1,295118,85,90730,018-CS-1047  -000,1.5724765,1.5744765,-0.06017693,U2L,64,018-CS-1047  -000,1.17,1.687
1,295122,621,251853,045-KY-0002  -000,17.1239765,17.1259765,-0.017568937,U2L,760,045-KY-0002  -000,13.165,17.188
1,295159,425,53021,010-KY-0168  -000,6.8574765,6.8594765,-0.034519276,U2L,756,010-KY-0168  -000,5.804,7.458
1,295190,659,284555,049-US-0062  -000,9.3115765,9.3549765,-0.042990274,U2L,586,049-US-0062  -000,9.1,10.259
1,295244,532,535051,084-US-0127  -000,4.8449765,4.8469765,-0.082257873,U2L,627,084-US-0127  -000,4.402,4.9
1,295296,758,612273,100-KY-0039  -000,0.8994765,0.9014765,-0.049300466,U2L,702,100-KY-0039  -000,0.286,1.13
1,295310,471,382257,056-US-0060  -000,14.7294765,14.7314765,-0.082548663,U2L,499,056-US-0060  -000,14.718,15.114
1,295313,860,430022,063-KY-0080  -000,11.6639765,11.6659765,-0.049759543,U2L,886,063-KY-0080  -000,11.211,24.927
1,295313,900,430022,063-KY-0080  -000,11.6639765,11.6659765,-0.049759543,U2L,895,063-KY-0080  -000,11.211,24.927
1,295363,193,667848,113-KY-0056  -000,13.8629765,13.869,-0.049363306,U2L,129,113-KY-0056  -000,13.1,19.662
1,295373,699,76572,015-KY-1450  -000,1.9209765,1.9239765,-0.096820258,U2L,428,015-KY-1450  -000,1.795,1.995
1,295406,199,130403,024-KY-0911  -000,1.5334765,1.5354765,-0.051959382,U2L,121,024-KY-0911  -000,0,1.844
1,295422,780,75547,015-KY-0044  -000,21.8459765,21.8482765,-0.103719753,U2L,450,015-KY-0044  -000,21,22.8
1,295430,899,597806,098-KY-1426  -000,7.6119765,7.8499765,-0.039792419,U2L,927,098-KY-1426  -000,7.528,9.638
1,295448,425,52964,010-KY-0168  -000,6.5234765,6.5254765,-0.045609862,U2L,756,010-KY-0168  -000,5.804,7.458
1,295525,734,136820,025-KY-0627  -000,7.7084765,7.7104765,-0.059838613,U2L,645,025-KY-0627  -000,6.3,8.1
1,295533,2,242501,043-US-0062  -000,20.9846765,20.9869765,-0.04929472,U2L,373,043-US-0062  -000,19.85,21.005
1,295618,83,20759,005-KY-0249  -000,15.7999765,15.8119765,-0.16102861,U2L,266,005-KY-0249  -000,14.95,16.05
1,295641,199,130391,024-KY-0911  -000,0.7464765,0.7484765,-0.051959382,U2L,121,024-KY-0911  -000,0,1.844
1,295693,69,161739,030-KY-0298  -000,9.5769765,9.6419765,-0.122359425,U2L,136,030-KY-0298  -000,8.986,9.927
1,295740,603,615126,100-KY-1577  -000,1.7409765,1.7519765,-0.162382053,U2L,678,100-KY-1577  -000,0,2.213
1,295822,860,429983,063-KY-0080  -000,12.8109765,12.8689765,-0.116637477,U2L,886,063-KY-0080  -000,11.211,24.927
1,295822,900,429983,063-KY-0080  -000,12.8109765,12.8689765,-0.116637477,U2L,895,063-KY-0080  -000,11.211,24.927
1,295955,82,306343,054-KY-0070  -000,18.5804765,18.5824765,-0.057715253,U2L,163,054-KY-0070  -000,18.412,18.653
1,296031,603,615130,100-KY-1577  -000,2.0439765,2.0479765,-0.059048019,U2L,678,100-KY-1577  -000,0,2.213
1,296047,685,377189,056-KY-1931  -000,2.9279765,2.9299765,-0.09377461,U2L,502,056-KY-1931  -000,0.54,3.148
1,296090,422,12781,003-US-0062  -000,18.0609765,18.1149765,-0.070195763,U2L,663,003-US-0062  -000,17.842,18.276
1,296103,738,544842,087-US-0060  -000,3.9744765,3.9764765,-0.060127851,U2L,639,087-US-0060  -000,2.007,4.311
1,296127,171,21303,005-KY-1297  -000,11.1039765,11.1059765,-0.038313203,U2L,256,005-KY-1297  -000,11.085,12.806
1,296132,713,252749,045-KY-0207  -000,15.6964765,15.6984765,-0.062941169,U2L,798,045-KY-0207  -000,10.932,15.88
1,296136,381,129164,024-KY-0115  -000,2.0124765,2.0144765,-0.054728599,U2L,117,024-KY-0115  -000,1.261,2.663
1,296178,89,217685,037-KY-1665  -000,0.2129765,0.28,-0.138070496,U2L,397,037-KY-1665  -000,0.127,3.892
1,296214,473,53027,010-KY-0168  -000,8.1699765,8.179,-0.18614785,U2L,757,010-KY-0168  -000,7.458,8.179
1,296230,178,161724,030-KY-0298  -000,7.0609765,7.1079765,-0.184779118,U2L,137,030-KY-0298  -000,7.042,8.986
1,296233,499,626096,103-KY-0032  -000,3.8569765,3.9839765,-0.184596882,U2L,805,103-KY-0032  -000,3.9,6.4
1,296265,550,284558,049-US-0062  -000,9.5949765,9.6029765,-0.182275281,U2L,560,049-US-0062  -000,9.449,10.259
1,296265,659,284558,049-US-0062  -000,9.5949765,9.6029765,-0.182275281,U2L,586,049-US-0062  -000,9.1,10.259
1,296315,734,136822,025-KY-0627  -000,7.7799765,7.7859765,-0.17951584,U2L,645,025-KY-0627  -000,6.3,8.1
1,296345,63,240158,043-KY-0054  -000,18.211,18.2209765,-0.177300062,U2L,376,043-KY-0054  -000,17.15,18.466
1,296357,558,500153,076-KY-1983  -000,0.0769765,0.0959765,-0.176033,U2L,636,076-KY-1983  -000,0,1
1,296370,724,45329,009-KY-1939  -000,7.5369765,7.5869765,-0.175516447,U2L,617,009-KY-1939  -000,5.812,7.712
1,296391,234,309910,054-US-0041  -000,17.3449765,17.3479765,-0.174330225,U2L,165,054-US-0041  -000,16.989,17.548
1,296420,171,21306,005-KY-1297  -000,11.8619765,11.8709765,-0.172409415,U2L,256,005-KY-1297  -000,11.085,12.806
1,296485,734,136830,025-KY-0627  -000,7.3359765,7.3439765,-0.215261233,U2L,645,025-KY-0627  -000,6.3,8.1
1,296488,738,544841,087-US-0060  -000,3.9319765,3.9389765,-0.210447478,U2L,639,087-US-0060  -000,2.007,4.311
1,296500,123,160210,030-CS-1790  -000,0.7689765,0.7899765,-0.209747209,U2L,153,030-CS-1790  -000,0.638,0.911
1,296502,123,160209,030-CS-1790  -000,0.7099765,0.7309765,-0.209747209,U2L,153,030-CS-1790  -000,0.638,0.911
1,296523,63,240160,043-KY-0054  -000,18.3049765,18.3169765,-0.212760075,U2L,376,043-KY-0054  -000,17.15,18.466
1,296524,355,481669,073-KY-0998  -000,1.6619765,1.6989765,-0.208375677,U2L,87,073-KY-0998  -000,0,1.718
1,296534,199,130409,024-KY-0911  -000,1.7379765,1.746,-0.207837526,U2L,121,024-KY-0911  -000,0,1.844
1,296553,713,252747,045-KY-0207  -000,15.6089765,15.6159765,-0.22029409,U2L,798,045-KY-0207  -000,10.932,15.88
1,296623,416,461962,070-US-0060  -000,1.8969765,1.9049765,-0.203518643,U2L,69,070-US-0060  -000,0.875,4.2
1,296624,425,52962,010-KY-0168  -000,6.4019765,6.4519765,-0.203457035,U2L,756,010-KY-0168  -000,5.804,7.458
1,296664,635,53203,010-KY-0716  -000,0,0.0119765,-0.201584588,U2L,782,010-KY-0716  -000,0,0.56
1,296705,278,162543,030-KY-2117  -000,0.0189765,0.0299765,-0.199076218,U2L,139,030-KY-2117  -000,0,0.61
1,296750,18,272746,047-US-0062  -000,20.8419765,20.8839765,-0.196296414,U2L,315,047-US-0062  -000,20.104,23.351
1,296788,658,116061,022-KY-3297  -000,0.3199765,0.3359765,-0.194114592,U2L,812,022-KY-3297  -000,0.325,0.45
1,296826,18,272738,047-US-0062  -000,20.511,20.5504765,-0.211014963,U2L,315,047-US-0062  -000,20.104,23.351
